id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
114114683,,5000.0,5000.0,5000.0, 36 months, 15.05%,173.45,C,C4,Director of MOT and Facilities ,6 years,MORTGAGE,89000.0,Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114114683,,debt_consolidation,Debt consolidation,953xx,CA,7.78,0.0,Nov-2003,660.0,664.0,2.0,30.0,,12.0,0.0,12936.0,69.2%,13.0,w,4548.63,4548.63,689.62,689.62,451.37,238.25,0.0,0.0,0.0,Dec-2017,173.45,Jan-2018,Dec-2017,679.0,675.0,0.0,30.0,1.0,Individual,,,,0.0,220.0,492003.0,1.0,3.0,0.0,0.0,113.0,69683.0,154.0,2.0,7.0,4454.0,106.0,18700.0,1.0,0.0,2.0,7.0,41000.0,2578.0,82.8,0.0,0.0,164.0,37.0,0.0,0.0,1.0,0.0,,0.0,,3.0,6.0,7.0,6.0,6.0,4.0,8.0,8.0,7.0,12.0,0.0,0.0,0.0,2.0,83.3,66.7,0.0,0.0,503758.0,82619.0,15000.0,38558.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114507575,,2400.0,2400.0,2400.0, 36 months, 14.08%,82.12,C,C3,Business Development,1 year,RENT,80000.0,Not Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114507575,,debt_consolidation,Debt consolidation,100xx,NY,6.63,0.0,Aug-2010,720.0,724.0,2.0,,,5.0,0.0,948.0,3.9%,13.0,w,2180.33,2180.33,334.11,334.11,219.67,114.44,0.0,0.0,0.0,Dec-2017,82.12,Jan-2018,Dec-2017,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,13034.0,2.0,1.0,3.0,5.0,1.0,12086.0,101.0,1.0,1.0,766.0,36.0,24300.0,2.0,0.0,4.0,6.0,2607.0,23352.0,3.9,0.0,0.0,83.0,79.0,2.0,1.0,0.0,2.0,,1.0,,0.0,3.0,3.0,4.0,4.0,8.0,4.0,5.0,3.0,5.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,36300.0,13034.0,24300.0,12000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
115066204,,10000.0,10000.0,10000.0, 36 months, 10.42%,324.65,B,B3,Bartender ,9 years,RENT,42000.0,Not Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=115066204,,credit_card,Credit card refinancing,750xx,TX,7.74,0.0,Jul-2010,695.0,699.0,1.0,,,5.0,0.0,9806.0,51.6%,6.0,w,9036.27,9036.27,1292.81,1292.81,963.73,329.08,0.0,0.0,0.0,Dec-2017,324.65,Jan-2018,Dec-2017,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,9806.0,1.0,0.0,0.0,0.0,75.0,0.0,,1.0,2.0,6395.0,52.0,19000.0,2.0,0.0,4.0,2.0,1961.0,7802.0,55.4,0.0,0.0,75.0,84.0,3.0,3.0,0.0,3.0,,1.0,,0.0,3.0,4.0,4.0,4.0,1.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,1.0,100.0,25.0,0.0,0.0,19000.0,9806.0,17500.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
115069170,,31200.0,31200.0,31200.0, 36 months,  7.97%,977.27,A,A5,Sales Executive ,7 years,MORTGAGE,165000.0,Not Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=115069170,,credit_card,Credit card refinancing,180xx,PA,13.61,1.0,Nov-1999,690.0,694.0,1.0,14.0,,21.0,0.0,35696.0,64.9%,29.0,w,28088.98,28088.98,3895.27,3895.27,3111.02,784.25,0.0,0.0,0.0,Dec-2017,977.27,Jan-2018,Dec-2017,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,295470.0,1.0,7.0,0.0,0.0,44.0,20940.0,40.0,1.0,2.0,9773.0,51.0,55000.0,0.0,0.0,1.0,3.0,14070.0,11475.0,74.6,0.0,0.0,126.0,212.0,2.0,2.0,1.0,2.0,14.0,2.0,14.0,0.0,9.0,11.0,10.0,11.0,12.0,12.0,15.0,11.0,21.0,0.0,0.0,0.0,1.0,96.6,70.0,0.0,0.0,363864.0,57232.0,45200.0,51877.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
113749333,,5000.0,5000.0,5000.0, 36 months, 10.91%,163.49,B,B4,assembler,6 years,MORTGAGE,37000.0,Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=113749333,,debt_consolidation,Debt consolidation,305xx,GA,19.66,1.0,Dec-1986,670.0,674.0,1.0,14.0,,6.0,0.0,5644.0,73.3%,9.0,w,4521.4,4521.4,650.93,650.93,478.6,172.33,0.0,0.0,0.0,Dec-2017,163.49,Jan-2018,Dec-2017,709.0,705.0,0.0,51.0,1.0,Individual,,,,0.0,0.0,109986.0,1.0,1.0,0.0,0.0,41.0,14737.0,59.0,1.0,2.0,3203.0,62.0,7700.0,0.0,0.0,1.0,2.0,18331.0,0.0,100.1,0.0,0.0,41.0,367.0,2.0,2.0,3.0,168.0,14.0,2.0,14.0,1.0,1.0,4.0,1.0,2.0,1.0,4.0,5.0,4.0,6.0,0.0,0.0,0.0,1.0,66.7,100.0,0.0,0.0,159666.0,20381.0,3200.0,25166.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114923131,,6500.0,6500.0,6500.0, 36 months, 12.62%,217.83,C,C1,driver cdl a,1 year,RENT,45000.0,Source Verified,Aug-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114923131,,debt_consolidation,Debt consolidation,480xx,MI,5.71,0.0,May-2013,680.0,684.0,0.0,,,4.0,0.0,5389.0,79.3%,4.0,f,5892.62,5892.62,866.76,866.76,607.38,259.38,0.0,0.0,0.0,Dec-2017,217.83,Jan-2018,Dec-2017,739.0,735.0,0.0,,1.0,Individual,,,,0.0,0.0,5389.0,0.0,0.0,0.0,0.0,,0.0,,2.0,3.0,275.0,79.0,6800.0,1.0,0.0,3.0,3.0,1347.0,25.0,91.7,0.0,0.0,,50.0,8.0,8.0,0.0,50.0,,11.0,,0.0,1.0,4.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,6800.0,5389.0,300.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
115068140,,10000.0,10000.0,10000.0, 36 months, 17.09%,356.98,D,D1,High School Counselor,3 years,RENT,48376.0,Not Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=115068140,,credit_card,Credit card refinancing,984xx,WA,30.49,0.0,Jul-1977,695.0,699.0,0.0,40.0,,12.0,0.0,38172.0,87%,26.0,w,9123.23,9123.23,1423.18,1423.18,876.77,546.41,0.0,0.0,0.0,Dec-2017,356.98,Jan-2018,Dec-2017,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,133342.0,1.0,2.0,0.0,0.0,33.0,95170.0,52.0,3.0,3.0,17232.0,76.0,43900.0,0.0,2.0,1.0,3.0,11112.0,3109.0,89.4,0.0,0.0,130.0,480.0,3.0,3.0,0.0,12.0,,12.0,,0.0,4.0,6.0,5.0,5.0,14.0,10.0,12.0,6.0,12.0,0.0,0.0,0.0,3.0,96.2,60.0,0.0,0.0,148390.0,133342.0,29300.0,104490.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114771768,,6000.0,6000.0,6000.0, 36 months, 10.42%,194.79,B,B3,Feeder Driver,10+ years,MORTGAGE,140000.0,Not Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114771768,,credit_card,Credit card refinancing,917xx,CA,1.61,0.0,Jul-1995,675.0,679.0,0.0,46.0,,4.0,0.0,6450.0,59.7%,16.0,w,5421.76,5421.76,775.69,775.69,578.24,197.45,0.0,0.0,0.0,Dec-2017,194.79,Jan-2018,Dec-2017,699.0,695.0,0.0,46.0,1.0,Individual,,,,0.0,0.0,335062.0,1.0,0.0,0.0,0.0,86.0,0.0,,1.0,1.0,6365.0,60.0,10800.0,0.0,0.0,0.0,1.0,83766.0,3135.0,67.0,0.0,0.0,86.0,264.0,2.0,2.0,4.0,70.0,46.0,,46.0,3.0,1.0,2.0,1.0,9.0,1.0,3.0,11.0,2.0,4.0,0.0,0.0,0.0,1.0,81.3,0.0,0.0,0.0,390300.0,6450.0,9500.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
115058192,,6000.0,6000.0,6000.0, 36 months, 21.45%,227.44,D,D5,Sr Analyst,4 years,MORTGAGE,55000.0,Verified,Aug-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=115058192,,other,Other,801xx,CO,8.18,0.0,Feb-2006,680.0,684.0,2.0,,,6.0,0.0,2463.0,21.4%,21.0,f,5506.2,5506.2,902.61,902.61,493.8,408.81,0.0,0.0,0.0,Dec-2017,227.44,Jan-2018,Dec-2017,664.0,660.0,0.0,,1.0,Individual,,,,0.0,2762.0,434311.0,3.0,2.0,3.0,3.0,3.0,79098.0,99.0,2.0,3.0,1701.0,68.0,11500.0,5.0,2.0,19.0,7.0,72385.0,7927.0,20.7,0.0,0.0,137.0,118.0,3.0,3.0,1.0,10.0,,0.0,,0.0,2.0,3.0,2.0,4.0,14.0,3.0,6.0,3.0,6.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,446031.0,81561.0,10000.0,79312.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
113956030,,28000.0,28000.0,28000.0, 36 months,  7.97%,877.04,A,A5,GS12,10+ years,MORTGAGE,99929.0,Not Verified,Aug-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=113956030,,credit_card,Credit card refinancing,292xx,SC,15.55,0.0,May-1982,705.0,709.0,1.0,,,12.0,0.0,37345.0,58.2%,29.0,f,25208.05,25208.05,3495.76,3495.76,2791.95,703.81,0.0,0.0,0.0,Dec-2017,877.04,Jan-2018,Dec-2017,734.0,730.0,0.0,,1.0,Individual,,,,0.0,3436.0,227260.0,0.0,1.0,0.0,0.0,45.0,7665.0,28.0,1.0,1.0,14408.0,49.0,64200.0,0.0,1.0,1.0,1.0,20660.0,24355.0,60.5,0.0,0.0,139.0,422.0,7.0,7.0,4.0,7.0,,3.0,,0.0,5.0,5.0,6.0,11.0,5.0,9.0,20.0,5.0,12.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,301904.0,45010.0,61700.0,27191.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114508793,,7000.0,7000.0,7000.0, 36 months, 13.59%,237.86,C,C2,Registered Nurse,3 years,RENT,78800.0,Not Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114508793,,debt_consolidation,Debt consolidation,028xx,RI,11.99,0.0,Jul-2005,665.0,669.0,0.0,,,21.0,0.0,5351.0,46.5%,32.0,w,6354.8,6354.8,946.16,946.16,645.2,300.96,0.0,0.0,0.0,Dec-2017,237.86,Jan-2018,Dec-2017,674.0,670.0,0.0,,1.0,Individual,,,,0.0,559.0,72969.0,2.0,17.0,0.0,6.0,14.0,67618.0,105.0,5.0,6.0,2723.0,96.0,11500.0,4.0,1.0,1.0,12.0,3475.0,3624.0,51.7,0.0,0.0,144.0,128.0,1.0,1.0,0.0,1.0,,9.0,,0.0,2.0,3.0,3.0,7.0,20.0,4.0,12.0,3.0,21.0,0.0,0.0,0.0,5.0,100.0,33.3,0.0,0.0,75829.0,72969.0,7500.0,64329.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114509733,,30000.0,30000.0,29725.0, 36 months, 22.91%,1159.89,E,E1,Manager,7 years,RENT,80000.0,Source Verified,Aug-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114509733,,debt_consolidation,Debt consolidation,927xx,CA,22.73,0.0,Jan-2008,695.0,699.0,2.0,,,19.0,0.0,20545.0,47.6%,22.0,f,27583.32,27330.47,4754.12,4710.54,2416.68,2337.44,0.0,0.0,0.0,Dec-2017,1159.89,Jan-2018,Dec-2017,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,53427.0,1.0,2.0,1.0,2.0,11.0,32882.0,78.0,1.0,2.0,6564.0,62.0,43200.0,2.0,0.0,3.0,4.0,3143.0,17155.0,50.1,0.0,0.0,64.0,114.0,1.0,1.0,0.0,13.0,,1.0,,0.0,4.0,5.0,9.0,10.0,3.0,17.0,19.0,5.0,19.0,0.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,85582.0,53427.0,34400.0,42382.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114506744,,4000.0,4000.0,4000.0, 36 months,  7.07%,123.64,A,A2,OS&D account manager,10+ years,RENT,42000.0,Verified,Jul-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114506744,,credit_card,Credit card refinancing,080xx,NJ,12.86,0.0,Nov-2006,780.0,784.0,0.0,,,9.0,0.0,861.0,6.1%,15.0,f,0.0,0.0,4049.45053372,4049.45,4000.0,49.45,0.0,0.0,0.0,Oct-2017,3927.38,,Oct-2017,779.0,775.0,0.0,,1.0,Individual,,,,0.0,0.0,13880.0,1.0,1.0,2.0,2.0,1.0,13019.0,100.0,0.0,0.0,861.0,51.0,14100.0,1.0,0.0,1.0,2.0,1542.0,12239.0,6.6,0.0,0.0,119.0,128.0,73.0,1.0,0.0,108.0,,12.0,,0.0,1.0,1.0,7.0,10.0,4.0,8.0,11.0,1.0,9.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,27100.0,13880.0,13100.0,13000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114903166,,22000.0,22000.0,22000.0, 36 months, 11.99%,730.61,B,B5,Expeditor,10+ years,RENT,59500.0,Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114903166,,debt_consolidation,Debt consolidation,946xx,CA,15.97,0.0,Nov-1994,660.0,664.0,1.0,,,9.0,0.0,15455.0,83.1%,14.0,w,19926.0,19926.0,2907.79,2907.79,2074.0,833.79,0.0,0.0,0.0,Dec-2017,730.61,Jan-2018,Dec-2017,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,20389.0,1.0,1.0,0.0,0.0,28.0,4934.0,61.0,1.0,2.0,4796.0,76.0,18600.0,0.0,0.0,1.0,2.0,2265.0,1515.0,90.9,0.0,0.0,45.0,121.0,3.0,3.0,0.0,32.0,,3.0,,0.0,7.0,8.0,7.0,7.0,3.0,8.0,10.0,8.0,9.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,26681.0,20389.0,16600.0,8081.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114509699,,4800.0,4800.0,4800.0, 36 months, 10.91%,156.95,B,B4,Registered Nurse,10+ years,MORTGAGE,92000.0,Source Verified,Aug-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114509699,,vacation,Vacation,211xx,MD,25.02,0.0,Sep-2006,690.0,694.0,0.0,30.0,,9.0,0.0,9988.0,84.6%,37.0,f,4340.54,4340.54,624.89,624.89,459.46,165.43,0.0,0.0,0.0,Dec-2017,156.95,Jan-2018,Dec-2017,684.0,680.0,0.0,30.0,1.0,Individual,,,,0.0,0.0,297233.0,2.0,4.0,3.0,3.0,1.0,46397.0,69.0,1.0,3.0,3387.0,71.0,11800.0,2.0,6.0,3.0,6.0,33026.0,1385.0,83.7,1.0,0.0,128.0,130.0,5.0,1.0,3.0,5.0,30.0,10.0,30.0,8.0,3.0,4.0,3.0,8.0,10.0,4.0,24.0,4.0,9.0,0.0,0.0,0.0,4.0,78.4,66.7,0.0,0.0,362424.0,56385.0,8500.0,67162.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
115053631,,35000.0,35000.0,35000.0, 36 months, 10.42%,1136.27,B,B3,DevOps/Cloud Engineer,1 year,MORTGAGE,142000.0,Not Verified,Aug-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=115053631,,credit_card,Credit card refinancing,014xx,MA,13.54,0.0,Sep-2003,705.0,709.0,0.0,55.0,,12.0,0.0,37449.0,72.9%,23.0,f,31626.97,31626.97,4524.82,4524.82,3373.03,1151.79,0.0,0.0,0.0,Dec-2017,1136.27,Jan-2018,Dec-2017,739.0,735.0,0.0,55.0,1.0,Individual,,,,0.0,0.0,283573.0,0.0,3.0,0.0,2.0,16.0,35838.0,71.0,0.0,5.0,9143.0,72.0,51400.0,1.0,3.0,0.0,7.0,23631.0,13951.0,72.9,0.0,0.0,166.0,43.0,18.0,16.0,4.0,18.0,,16.0,,3.0,6.0,6.0,6.0,7.0,12.0,6.0,7.0,6.0,12.0,0.0,0.0,0.0,0.0,72.7,66.7,0.0,0.0,401077.0,73287.0,51400.0,50677.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
115058191,,4000.0,4000.0,4000.0, 36 months,  7.97%,125.3,A,A5,P.T.A.,3 years,RENT,86000.0,Not Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=115058191,,credit_card,Credit card refinancing,423xx,KY,17.45,0.0,Nov-2003,685.0,689.0,0.0,35.0,,25.0,0.0,10310.0,43%,57.0,w,3472.88,3472.88,624.73,624.73,527.12,97.61,0.0,0.0,0.0,Dec-2017,125.3,Jan-2018,Dec-2017,719.0,715.0,0.0,36.0,1.0,Individual,,,,0.0,0.0,52047.0,1.0,6.0,2.0,5.0,10.0,41737.0,80.0,4.0,8.0,2087.0,68.0,24000.0,1.0,0.0,3.0,13.0,2082.0,6251.0,58.6,0.0,0.0,121.0,164.0,6.0,6.0,0.0,11.0,,10.0,,6.0,10.0,15.0,10.0,19.0,23.0,19.0,34.0,15.0,25.0,0.0,0.0,0.0,6.0,84.2,50.0,0.0,0.0,76114.0,52047.0,15100.0,52114.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114407884,,9025.0,9025.0,9025.0, 36 months,  9.44%,288.85,B,B1,O-2E,10+ years,MORTGAGE,100000.0,Source Verified,Aug-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114407884,,credit_card,Credit card refinancing,285xx,NC,20.72,2.0,Dec-2003,685.0,689.0,0.0,16.0,,21.0,0.0,15547.0,71.6%,39.0,f,8143.24,8143.24,1171.97,1171.97,881.76,290.21,0.0,0.0,0.0,Dec-2017,288.85,Jan-2018,Dec-2017,674.0,670.0,0.0,111.0,1.0,Individual,,,,0.0,0.0,289472.0,0.0,11.0,0.0,3.0,17.0,74947.0,82.0,1.0,6.0,0.0,79.0,21700.0,2.0,5.0,2.0,10.0,15235.0,,,0.0,0.0,132.0,163.0,8.0,8.0,1.0,27.0,111.0,8.0,16.0,1.0,0.0,5.0,1.0,2.0,26.0,9.0,12.0,5.0,21.0,0.0,0.0,0.0,1.0,82.1,,0.0,0.0,316383.0,90494.0,0.0,90486.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114509808,,2000.0,2000.0,2000.0, 36 months,  7.35%,62.08,A,A4,School Administrative Assistant ,10+ years,RENT,60000.0,Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114509808,,home_improvement,Home improvement,902xx,CA,2.18,0.0,Apr-2002,700.0,704.0,0.0,81.0,,3.0,0.0,3019.0,28.8%,10.0,w,1798.84,1798.84,247.5,247.5,201.16,46.34,0.0,0.0,0.0,Dec-2017,62.08,Jan-2018,Dec-2017,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,3019.0,0.0,0.0,0.0,1.0,24.0,0.0,,0.0,0.0,3019.0,29.0,10500.0,0.0,1.0,0.0,1.0,1006.0,7481.0,28.8,0.0,0.0,113.0,183.0,62.0,24.0,0.0,62.0,81.0,,81.0,0.0,1.0,1.0,3.0,7.0,3.0,3.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,90.0,33.3,0.0,0.0,10500.0,3019.0,10500.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
113837083,,5000.0,5000.0,5000.0, 36 months, 12.62%,167.56,C,C1,CRNA,9 years,MORTGAGE,140000.0,Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=113837083,,vacation,Vacation,190xx,PA,19.29,0.0,Oct-1995,685.0,689.0,0.0,29.0,,18.0,0.0,19500.0,72.5%,24.0,w,4532.79,4532.79,666.73,666.73,467.21,199.52,0.0,0.0,0.0,Dec-2017,167.56,Jan-2018,Dec-2017,629.0,625.0,0.0,,1.0,Individual,,,,0.0,0.0,354315.0,2.0,9.0,2.0,2.0,4.0,50618.0,45.0,1.0,1.0,17746.0,50.0,26900.0,1.0,0.0,6.0,4.0,20842.0,685.0,96.5,0.0,0.0,261.0,96.0,10.0,4.0,2.0,10.0,,4.0,32.0,0.0,3.0,5.0,3.0,3.0,14.0,8.0,8.0,5.0,18.0,0.0,0.0,0.0,4.0,87.5,66.7,0.0,0.0,424482.0,70118.0,19500.0,112174.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114508461,,11000.0,11000.0,11000.0, 60 months,  9.44%,230.7,B,B1,Mechanical Designer,1 year,RENT,80000.0,Not Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114508461,,credit_card,Credit card refinancing,170xx,PA,17.49,0.0,Dec-2004,745.0,749.0,0.0,,,11.0,0.0,12799.0,39.1%,28.0,w,10416.49,10416.49,917.03,917.03,583.51,333.52,0.0,0.0,0.0,Dec-2017,230.7,Jan-2018,Dec-2017,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,55059.0,1.0,3.0,2.0,5.0,4.0,42260.0,88.0,2.0,2.0,9352.0,68.0,32700.0,0.0,7.0,1.0,7.0,5005.0,10539.0,48.1,0.0,0.0,132.0,151.0,8.0,4.0,0.0,8.0,,4.0,,0.0,3.0,5.0,4.0,4.0,15.0,8.0,10.0,5.0,11.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,81020.0,55059.0,20300.0,48320.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
113498555,,35000.0,35000.0,34750.0, 36 months,  7.97%,1096.29,A,A5,Director,3 years,RENT,600000.0,Verified,Aug-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=113498555,,credit_card,Credit card refinancing,941xx,CA,10.67,0.0,Nov-1997,745.0,749.0,0.0,,90.0,13.0,1.0,3318.0,4.3%,16.0,f,31510.1,31285.02,4354.17,4323.07,3489.9,864.27,0.0,0.0,0.0,Dec-2017,1096.29,Jan-2018,Dec-2017,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,56232.0,0.0,4.0,1.0,4.0,11.0,52914.0,41.0,1.0,2.0,3284.0,27.0,77700.0,0.0,0.0,3.0,6.0,4326.0,70382.0,4.5,0.0,0.0,124.0,236.0,9.0,9.0,0.0,9.0,,1.0,,0.0,2.0,2.0,8.0,8.0,5.0,9.0,11.0,2.0,13.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,206200.0,56232.0,73700.0,128500.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114205868,,24000.0,24000.0,24000.0, 36 months, 17.09%,856.75,D,D1,Active duty military,9 years,RENT,65000.0,Verified,Aug-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114205868,,other,Other,363xx,AL,8.29,0.0,Jan-2009,735.0,739.0,0.0,56.0,,8.0,0.0,0.0,0%,17.0,f,21895.78,21895.78,3404.21,3404.21,2104.22,1299.99,0.0,0.0,0.0,Dec-2017,856.75,Jan-2018,Dec-2017,744.0,740.0,0.0,,1.0,Individual,,,,0.0,0.0,132225.0,1.0,1.0,1.0,1.0,4.0,24298.0,97.0,0.0,1.0,0.0,52.0,21500.0,0.0,0.0,1.0,2.0,18889.0,20000.0,0.0,0.0,0.0,100.0,102.0,15.0,4.0,1.0,15.0,,0.0,56.0,0.0,0.0,0.0,4.0,6.0,8.0,6.0,8.0,0.0,8.0,0.0,0.0,0.0,1.0,93.8,0.0,0.0,0.0,160908.0,24298.0,20000.0,25000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
